Date,Year,Month,City,Lat,Lon,Zone,Density,Vulnerability,Temp_C,Rain_mm,Protein_Instability,Smoking_Rate,Vaccination_Rate,Pred_Cases,Hosp_Rate
2026-10-01,2026,10,Los Angeles,34.05,-118.24,LA Basin,9,1.0,21.3,0.6,41.967630662020944,11.3,75.1,156,2.1
2026-10-01,2026,10,Long Beach,33.77,-118.19,LA Basin,9,1.0,21.4,0.6,42.380174216027925,11.3,75.1,156,2.1
2026-10-01,2026,10,Santa Monica,34.02,-118.49,LA Basin,9,0.9,21.3,3.3,41.819721254355436,11.3,75.1,140,1.9
2026-10-01,2026,10,Pasadena,34.15,-118.14,LA Basin,8,1.0,21.2,3.8,41.72529616724742,11.3,75.1,146,2.0
2026-10-01,2026,10,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,20.9,0.4,41.819721254355436,11.3,75.1,130,1.8
2026-10-01,2026,10,Anaheim,33.84,-117.91,Orange County,8,1.0,21.4,1.2,42.377386759581924,9.3,74.7,146,2.0
2026-10-01,2026,10,Irvine,33.68,-117.83,Orange County,7,0.8,21.5,4.1,41.819721254355436,9.3,74.7,109,1.5
2026-10-01,2026,10,San Diego,32.72,-117.16,San Diego,8,0.9,22.1,5.9,42.15526132404185,10.1,81.0,128,1.7
2026-10-01,2026,10,Oceanside,33.2,-117.38,San Diego,6,1.1,21.8,5.2,41.967630662020944,10.1,81.0,137,1.8
2026-10-01,2026,10,Chula Vista,32.64,-117.08,San Diego,7,1.0,22.1,1.3,41.819721254355436,10.1,81.0,133,1.7
2026-10-01,2026,10,Riverside,33.98,-117.38,Inland Empire,7,1.1,21.3,0.2,41.819721254355436,11.6,61.7,159,2.5
2026-10-01,2026,10,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,21.2,0.1,42.380174216027925,12.4,60.0,175,2.8
2026-10-01,2026,10,Palm Springs,33.83,-116.55,Low Desert,4,1.8,21.4,1.3,41.769547038327566,11.6,61.7,207,3.3
2026-10-01,2026,10,Indio,33.72,-116.22,Low Desert,4,1.4,21.5,0.2,42.45386759581886,11.6,61.7,161,2.5
2026-10-01,2026,10,Barstow,34.9,-117.02,High Desert,3,1.3,20.8,0.0,42.45386759581886,12.4,60.0,138,2.2
2026-10-01,2026,10,Victorville,34.54,-117.29,High Desert,5,1.2,21.0,0.4,42.380174216027925,12.4,60.0,151,2.4
2026-10-01,2026,10,El Centro,32.79,-115.56,Imperial Valley,4,1.3,22.0,0.5,42.15526132404185,13.3,95.0,132,1.4
2026-10-01,2026,10,Needles,34.85,-114.61,Mojave Desert,2,1.4,20.8,0.0,42.19202090592338,12.4,60.0,135,2.2
2026-10-01,2026,10,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,21.2,1.6,41.819721254355436,12.4,60.0,87,1.4
2026-11-01,2026,11,Crescent City,41.75,-124.2,North Coast,2,1.3,13.7,10.3,42.45386759581886,15.1,45.4,133,2.4
2026-11-01,2026,11,Eureka,40.8,-124.16,North Coast,4,1.2,14.2,22.8,41.967630662020944,15.0,68.7,136,2.0
2026-11-01,2026,11,Arcata,40.86,-124.08,North Coast,4,0.9,14.2,9.6,41.819721254355436,15.0,68.7,102,1.5
2026-11-01,2026,11,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,15.1,15.9,42.00735191637635,11.5,66.8,84,1.3
2026-11-01,2026,11,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,15.3,13.6,41.819721254355436,10.6,64.5,104,1.6
2026-11-01,2026,11,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,16.1,152.5,42.380174216027925,11.6,0.0,141,3.5
2026-11-01,2026,11,Redding,40.59,-122.39,North Valley,3,1.4,14.3,1.0,42.380174216027925,14.1,51.6,154,2.7
2026-11-01,2026,11,Chico,39.73,-121.84,North Valley,4,1.0,14.9,5.0,42.380174216027925,13.9,55.5,118,2.0
2026-11-01,2026,11,Sacramento,38.58,-121.49,Central Valley,7,1.0,15.6,108.5,41.819721254355436,11.8,70.3,173,2.5
2026-11-01,2026,11,Davis,38.54,-121.74,Central Valley,5,0.7,15.6,71.2,41.819721254355436,11.1,73.9,107,1.5
2026-11-01,2026,11,San Francisco,37.77,-122.42,Bay Area,10,0.9,16.0,18.3,41.819721254355436,8.8,88.0,140,1.7
2026-11-01,2026,11,Oakland,37.8,-122.27,Bay Area,9,1.1,16.0,116.0,42.380174216027925,9.2,86.2,190,2.3
2026-11-01,2026,11,San Jose,37.34,-121.89,Bay Area,8,0.9,16.3,183.5,42.380174216027925,8.2,90.1,149,1.7
2026-11-01,2026,11,Santa Rosa,38.44,-122.71,North Bay,5,1.1,15.6,73.4,41.967630662020944,10.8,81.3,161,2.1
2026-11-01,2026,11,Napa,38.3,-122.29,North Bay,4,1.2,15.7,85.3,41.967630662020944,10.6,81.2,163,2.1
2026-11-01,2026,11,Stockton,37.96,-121.29,Central Valley,6,1.3,15.9,262.6,43.0077003484321,12.7,58.2,219,3.6
2026-11-01,2026,11,Fresno,36.74,-119.79,Central Valley,6,1.4,16.7,43.3,42.380174216027925,13.4,63.3,234,3.6
2026-11-01,2026,11,Visalia,36.33,-119.29,Central Valley,5,1.3,16.9,4.1,41.819721254355436,14.2,56.1,168,2.8
2026-11-01,2026,11,Bakersfield,35.37,-119.02,Central Valley,6,1.4,17.5,11.0,42.380174216027925,14.7,55.7,194,3.2
2026-11-01,2026,11,Monterey,36.6,-121.89,Central Coast,5,1.1,16.7,10.6,42.45386759581886,12.1,76.3,130,1.8
2026-11-01,2026,11,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,17.5,65.9,42.15526132404185,11.3,63.0,131,2.1
2026-11-01,2026,11,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,18.0,9.7,41.836271777003525,11.6,74.1,141,2.0
2026-11-01,2026,11,Santa Maria,34.95,-120.44,Central Coast,5,1.2,17.7,1.9,42.380174216027925,11.6,74.1,143,2.0
2026-11-01,2026,11,Los Angeles,34.05,-118.24,LA Basin,9,1.0,18.3,0.6,41.967630662020944,11.3,75.1,156,2.1
2026-11-01,2026,11,Long Beach,33.77,-118.19,LA Basin,9,1.0,18.4,2.5,42.380174216027925,11.3,75.1,156,2.1
2026-11-01,2026,11,Santa Monica,34.02,-118.49,LA Basin,9,0.9,18.3,37.7,41.819721254355436,11.3,75.1,163,2.2
2026-11-01,2026,11,Pasadena,34.15,-118.14,LA Basin,8,1.0,18.2,6.8,41.72529616724742,11.3,75.1,146,2.0
2026-11-01,2026,11,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,14.9,3.6,41.819721254355436,11.3,75.1,131,1.8
2026-11-01,2026,11,Anaheim,33.84,-117.91,Orange County,8,1.0,18.4,9.9,42.377386759581924,9.3,74.7,146,2.0
2026-11-01,2026,11,Irvine,33.68,-117.83,Orange County,7,0.8,18.5,4.5,41.819721254355436,9.3,74.7,109,1.5
2026-11-01,2026,11,San Diego,32.72,-117.16,San Diego,8,0.9,19.1,23.7,42.15526132404185,10.1,81.0,129,1.7
2026-11-01,2026,11,Oceanside,33.2,-117.38,San Diego,6,1.1,18.8,20.6,41.967630662020944,10.1,81.0,137,1.8
2026-11-01,2026,11,Chula Vista,32.64,-117.08,San Diego,7,1.0,19.1,8.2,41.819721254355436,10.1,81.0,133,1.7
2026-11-01,2026,11,Riverside,33.98,-117.38,Inland Empire,7,1.1,18.3,39.7,41.819721254355436,11.6,61.7,191,3.0
2026-11-01,2026,11,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,18.2,28.7,42.380174216027925,12.4,60.0,178,2.9
2026-11-01,2026,11,Palm Springs,33.83,-116.55,Low Desert,4,1.8,15.4,0.0,41.769547038327566,11.6,61.7,207,3.3
2026-11-01,2026,11,Indio,33.72,-116.22,Low Desert,4,1.4,15.5,2.6,42.45386759581886,11.6,61.7,161,2.5
2026-11-01,2026,11,Barstow,34.9,-117.02,High Desert,3,1.3,14.8,0.8,42.45386759581886,12.4,60.0,138,2.2
2026-11-01,2026,11,Victorville,34.54,-117.29,High Desert,5,1.2,15.0,1.6,42.380174216027925,12.4,60.0,150,2.4
2026-11-01,2026,11,El Centro,32.79,-115.56,Imperial Valley,4,1.3,19.0,56.6,42.15526132404185,13.3,95.0,167,1.8
2026-11-01,2026,11,Needles,34.85,-114.61,Mojave Desert,2,1.4,14.8,4.7,42.19202090592338,12.4,60.0,135,2.2
2026-11-01,2026,11,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,18.2,50.4,41.819721254355436,12.4,60.0,118,1.9
2026-12-01,2026,12,Crescent City,41.75,-124.2,North Coast,2,1.3,11.5,19.6,42.45386759581886,15.1,45.4,189,3.4
2026-12-01,2026,12,Eureka,40.8,-124.16,North Coast,4,1.2,12.0,60.1,41.967630662020944,15.0,68.7,217,3.2
2026-12-01,2026,12,Arcata,40.86,-124.08,North Coast,4,0.9,12.0,58.5,41.819721254355436,15.0,68.7,154,2.3
2026-12-01,2026,12,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,12.9,62.7,42.00735191637635,11.5,66.8,143,2.1
2026-12-01,2026,12,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,13.1,18.5,41.819721254355436,10.6,64.5,143,2.2
2026-12-01,2026,12,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,13.9,20.7,42.380174216027925,11.6,0.0,140,3.5
2026-12-01,2026,12,Redding,40.59,-122.39,North Valley,3,1.4,12.1,16.6,42.380174216027925,14.1,51.6,214,3.7
2026-12-01,2026,12,Chico,39.73,-121.84,North Valley,4,1.0,12.7,14.5,42.380174216027925,13.9,55.5,161,2.7
2026-12-01,2026,12,Sacramento,38.58,-121.49,Central Valley,7,1.0,13.4,1.2,41.819721254355436,11.8,70.3,174,2.5
2026-12-01,2026,12,Davis,38.54,-121.74,Central Valley,5,0.7,13.4,47.2,41.819721254355436,11.1,73.9,132,1.8
2026-12-01,2026,12,San Francisco,37.77,-122.42,Bay Area,10,0.9,13.8,151.1,41.819721254355436,8.8,88.0,189,2.2
2026-12-01,2026,12,Oakland,37.8,-122.27,Bay Area,9,1.1,13.8,4.1,42.380174216027925,9.2,86.2,193,2.3
2026-12-01,2026,12,San Jose,37.34,-121.89,Bay Area,8,0.9,14.1,9.6,42.380174216027925,8.2,90.1,155,1.8
2026-12-01,2026,12,Santa Rosa,38.44,-122.71,North Bay,5,1.1,13.4,77.5,41.967630662020944,10.8,81.3,202,2.6
2026-12-01,2026,12,Napa,38.3,-122.29,North Bay,4,1.2,13.5,70.8,41.967630662020944,10.6,81.2,208,2.7
2026-12-01,2026,12,Stockton,37.96,-121.29,Central Valley,6,1.3,13.7,38.8,43.0077003484321,12.7,58.2,255,4.2
2026-12-01,2026,12,Fresno,36.74,-119.79,Central Valley,6,1.4,14.5,6.6,42.380174216027925,13.4,63.3,242,3.8
2026-12-01,2026,12,Visalia,36.33,-119.29,Central Valley,5,1.3,14.7,63.5,41.819721254355436,14.2,56.1,258,4.3
2026-12-01,2026,12,Bakersfield,35.37,-119.02,Central Valley,6,1.4,15.3,4.9,42.380174216027925,14.7,55.7,242,4.0
2026-12-01,2026,12,Monterey,36.6,-121.89,Central Coast,5,1.1,14.5,23.0,42.45386759581886,12.1,76.3,172,2.3
2026-12-01,2026,12,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,15.3,95.2,42.15526132404185,11.3,63.0,164,2.6
2026-12-01,2026,12,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,15.9,21.9,41.836271777003525,11.6,74.1,182,2.5
2026-12-01,2026,12,Santa Maria,34.95,-120.44,Central Coast,5,1.2,15.5,8.0,42.380174216027925,11.6,74.1,187,2.6
2026-12-01,2026,12,Los Angeles,34.05,-118.24,LA Basin,9,1.0,16.1,20.6,41.967630662020944,11.3,75.1,183,2.5
2026-12-01,2026,12,Long Beach,33.77,-118.19,LA Basin,9,1.0,16.2,37.3,42.380174216027925,11.3,75.1,209,2.9
2026-12-01,2026,12,Santa Monica,34.02,-118.49,LA Basin,9,0.9,16.1,18.5,41.819721254355436,11.3,75.1,159,2.2
2026-12-01,2026,12,Pasadena,34.15,-118.14,LA Basin,8,1.0,16.0,10.8,41.72529616724742,11.3,75.1,178,2.5
2026-12-01,2026,12,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,10.5,4.6,41.819721254355436,11.3,75.1,172,2.4
2026-12-01,2026,12,Anaheim,33.84,-117.91,Orange County,8,1.0,16.2,3.7,42.377386759581924,9.3,74.7,178,2.5
2026-12-01,2026,12,Irvine,33.68,-117.83,Orange County,7,0.8,16.3,24.5,41.819721254355436,9.3,74.7,138,1.9
2026-12-01,2026,12,San Diego,32.72,-117.16,San Diego,8,0.9,16.9,8.5,42.15526132404185,10.1,81.0,161,2.1
2026-12-01,2026,12,Oceanside,33.2,-117.38,San Diego,6,1.1,16.6,14.3,41.967630662020944,10.1,81.0,171,2.2
2026-12-01,2026,12,Chula Vista,32.64,-117.08,San Diego,7,1.0,16.9,1.5,41.819721254355436,10.1,81.0,167,2.2
2026-12-01,2026,12,Riverside,33.98,-117.38,Inland Empire,7,1.1,16.1,36.6,41.819721254355436,11.6,61.7,218,3.4
2026-12-01,2026,12,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,16.0,28.7,42.380174216027925,12.4,60.0,217,3.5
2026-12-01,2026,12,Palm Springs,33.83,-116.55,Low Desert,4,1.8,11.0,20.8,41.769547038327566,11.6,61.7,262,4.1
2026-12-01,2026,12,Indio,33.72,-116.22,Low Desert,4,1.4,11.1,2.8,42.45386759581886,11.6,61.7,216,3.4
2026-12-01,2026,12,Barstow,34.9,-117.02,High Desert,3,1.3,10.4,0.6,42.45386759581886,12.4,60.0,222,3.6
2026-12-01,2026,12,Victorville,34.54,-117.29,High Desert,5,1.2,10.6,1.8,42.380174216027925,12.4,60.0,198,3.2
2026-12-01,2026,12,El Centro,32.79,-115.56,Imperial Valley,4,1.3,16.8,11.5,42.15526132404185,13.3,95.0,172,1.9
2026-12-01,2026,12,Needles,34.85,-114.61,Mojave Desert,2,1.4,10.4,5.9,42.19202090592338,12.4,60.0,243,3.9
2026-12-01,2026,12,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,16.0,63.4,41.819721254355436,12.4,60.0,148,2.4
2027-01-01,2027,1,Crescent City,41.75,-124.2,North Coast,2,1.3,10.6,24.5,42.45386759581886,15.1,45.4,201,3.7
2027-01-01,2027,1,Eureka,40.8,-124.16,North Coast,4,1.2,11.2,17.7,41.967630662020944,15.0,68.7,176,2.6
2027-01-01,2027,1,Arcata,40.86,-124.08,North Coast,4,0.9,11.2,155.1,41.819721254355436,15.0,68.7,153,2.3
2027-01-01,2027,1,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,12.1,131.5,42.00735191637635,11.5,66.8,143,2.1
2027-01-01,2027,1,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,12.3,44.1,41.819721254355436,10.6,64.5,170,2.6
2027-01-01,2027,1,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,13.1,37.3,42.380174216027925,11.6,0.0,170,4.3
2027-01-01,2027,1,Redding,40.59,-122.39,North Valley,3,1.4,11.3,8.4,42.380174216027925,14.1,51.6,216,3.7
2027-01-01,2027,1,Chico,39.73,-121.84,North Valley,4,1.0,11.9,64.2,42.380174216027925,13.9,55.5,206,3.4
2027-01-01,2027,1,Sacramento,38.58,-121.49,Central Valley,7,1.0,12.6,2.2,41.819721254355436,11.8,70.3,174,2.5
2027-01-01,2027,1,Davis,38.54,-121.74,Central Valley,5,0.7,12.6,13.4,41.819721254355436,11.1,73.9,113,1.6
2027-01-01,2027,1,San Francisco,37.77,-122.42,Bay Area,10,0.9,13.0,41.5,41.819721254355436,8.8,88.0,194,2.3
2027-01-01,2027,1,Oakland,37.8,-122.27,Bay Area,9,1.1,13.0,5.1,42.380174216027925,9.2,86.2,199,2.4
2027-01-01,2027,1,San Jose,37.34,-121.89,Bay Area,8,0.9,13.3,63.0,42.380174216027925,8.2,90.1,178,2.1
2027-01-01,2027,1,Santa Rosa,38.44,-122.71,North Bay,5,1.1,12.6,31.4,41.967630662020944,10.8,81.3,195,2.5
2027-01-01,2027,1,Napa,38.3,-122.29,North Bay,4,1.2,12.7,99.7,41.967630662020944,10.6,81.2,205,2.6
2027-01-01,2027,1,Stockton,37.96,-121.29,Central Valley,6,1.3,12.9,80.5,43.0077003484321,12.7,58.2,268,4.4
2027-01-01,2027,1,Fresno,36.74,-119.79,Central Valley,6,1.4,13.7,333.3,42.380174216027925,13.4,63.3,288,4.5
2027-01-01,2027,1,Visalia,36.33,-119.29,Central Valley,5,1.3,13.9,18.4,41.819721254355436,14.2,56.1,234,3.9
2027-01-01,2027,1,Bakersfield,35.37,-119.02,Central Valley,6,1.4,14.5,7.4,42.380174216027925,14.7,55.7,230,3.8
2027-01-01,2027,1,Monterey,36.6,-121.89,Central Coast,5,1.1,13.7,16.7,42.45386759581886,12.1,76.3,172,2.3
2027-01-01,2027,1,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,14.5,44.2,42.15526132404185,11.3,63.0,156,2.4
2027-01-01,2027,1,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,15.0,31.5,41.836271777003525,11.6,74.1,208,2.9
2027-01-01,2027,1,Santa Maria,34.95,-120.44,Central Coast,5,1.2,14.7,24.2,42.380174216027925,11.6,74.1,183,2.5
2027-01-01,2027,1,Los Angeles,34.05,-118.24,LA Basin,9,1.0,15.3,8.7,41.967630662020944,11.3,75.1,186,2.6
2027-01-01,2027,1,Long Beach,33.77,-118.19,LA Basin,9,1.0,15.4,2.5,42.380174216027925,11.3,75.1,187,2.6
2027-01-01,2027,1,Santa Monica,34.02,-118.49,LA Basin,9,0.9,15.3,9.5,41.819721254355436,11.3,75.1,168,2.3
2027-01-01,2027,1,Pasadena,34.15,-118.14,LA Basin,8,1.0,15.2,27.8,41.72529616724742,11.3,75.1,181,2.5
2027-01-01,2027,1,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,8.9,4.3,41.819721254355436,11.3,75.1,237,3.3
2027-01-01,2027,1,Anaheim,33.84,-117.91,Orange County,8,1.0,15.4,7.3,42.377386759581924,9.3,74.7,178,2.5
2027-01-01,2027,1,Irvine,33.68,-117.83,Orange County,7,0.8,15.5,7.8,41.819721254355436,9.3,74.7,136,1.9
2027-01-01,2027,1,San Diego,32.72,-117.16,San Diego,8,0.9,16.1,17.5,42.15526132404185,10.1,81.0,146,1.9
2027-01-01,2027,1,Oceanside,33.2,-117.38,San Diego,6,1.1,15.8,9.2,41.967630662020944,10.1,81.0,169,2.2
2027-01-01,2027,1,Chula Vista,32.64,-117.08,San Diego,7,1.0,16.1,29.7,41.819721254355436,10.1,81.0,172,2.2
2027-01-01,2027,1,Riverside,33.98,-117.38,Inland Empire,7,1.1,15.3,14.5,41.819721254355436,11.6,61.7,194,3.1
2027-01-01,2027,1,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,15.2,41.2,42.380174216027925,12.4,60.0,239,3.8
2027-01-01,2027,1,Palm Springs,33.83,-116.55,Low Desert,4,1.8,9.4,1.0,41.769547038327566,11.6,61.7,381,6.0
2027-01-01,2027,1,Indio,33.72,-116.22,Low Desert,4,1.4,9.5,10.5,42.45386759581886,11.6,61.7,285,4.5
2027-01-01,2027,1,Barstow,34.9,-117.02,High Desert,3,1.3,8.8,3.0,42.45386759581886,12.4,60.0,259,4.2
2027-01-01,2027,1,Victorville,34.54,-117.29,High Desert,5,1.2,9.0,0.0,42.380174216027925,12.4,60.0,270,4.3
2027-01-01,2027,1,El Centro,32.79,-115.56,Imperial Valley,4,1.3,16.0,17.1,42.15526132404185,13.3,95.0,171,1.8
2027-01-01,2027,1,Needles,34.85,-114.61,Mojave Desert,2,1.4,8.8,2.2,42.19202090592338,12.4,60.0,267,4.3
2027-01-01,2027,1,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,15.2,8.9,41.819721254355436,12.4,60.0,122,2.0
2027-02-01,2027,2,Crescent City,41.75,-124.2,North Coast,2,1.3,11.5,7.3,42.45386759581886,15.1,45.4,134,2.5
2027-02-01,2027,2,Eureka,40.8,-124.16,North Coast,4,1.2,12.0,27.1,41.967630662020944,15.0,68.7,137,2.0
2027-02-01,2027,2,Arcata,40.86,-124.08,North Coast,4,0.9,12.0,4.4,41.819721254355436,15.0,68.7,103,1.5
2027-02-01,2027,2,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,12.9,10.5,42.00735191637635,11.5,66.8,86,1.3
2027-02-01,2027,2,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,13.1,170.9,41.819721254355436,10.6,64.5,136,2.1
2027-02-01,2027,2,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,13.9,33.7,42.380174216027925,11.6,0.0,141,3.5
2027-02-01,2027,2,Redding,40.59,-122.39,North Valley,3,1.4,12.1,60.9,42.380174216027925,14.1,51.6,203,3.5
2027-02-01,2027,2,Chico,39.73,-121.84,North Valley,4,1.0,12.7,21.1,42.380174216027925,13.9,55.5,120,2.0
2027-02-01,2027,2,Sacramento,38.58,-121.49,Central Valley,7,1.0,13.4,44.0,41.819721254355436,11.8,70.3,172,2.5
2027-02-01,2027,2,Davis,38.54,-121.74,Central Valley,5,0.7,13.4,13.1,41.819721254355436,11.1,73.9,83,1.2
2027-02-01,2027,2,San Francisco,37.77,-122.42,Bay Area,10,0.9,13.8,170.2,41.819721254355436,8.8,88.0,166,2.0
2027-02-01,2027,2,Oakland,37.8,-122.27,Bay Area,9,1.1,13.8,36.4,42.380174216027925,9.2,86.2,195,2.4
2027-02-01,2027,2,San Jose,37.34,-121.89,Bay Area,8,0.9,14.1,4.7,42.380174216027925,8.2,90.1,127,1.5
2027-02-01,2027,2,Santa Rosa,38.44,-122.71,North Bay,5,1.1,13.4,108.8,41.967630662020944,10.8,81.3,162,2.1
2027-02-01,2027,2,Napa,38.3,-122.29,North Bay,4,1.2,13.5,14.2,41.967630662020944,10.6,81.2,128,1.6
2027-02-01,2027,2,Stockton,37.96,-121.29,Central Valley,6,1.3,13.7,56.5,43.0077003484321,12.7,58.2,223,3.6
2027-02-01,2027,2,Fresno,36.74,-119.79,Central Valley,6,1.4,14.5,29.7,42.380174216027925,13.4,63.3,207,3.2
2027-02-01,2027,2,Visalia,36.33,-119.29,Central Valley,5,1.3,14.7,1.9,41.819721254355436,14.2,56.1,167,2.8
2027-02-01,2027,2,Bakersfield,35.37,-119.02,Central Valley,6,1.4,15.3,41.9,42.380174216027925,14.7,55.7,239,4.0
2027-02-01,2027,2,Monterey,36.6,-121.89,Central Coast,5,1.1,14.5,61.7,42.45386759581886,12.1,76.3,172,2.3
2027-02-01,2027,2,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,15.3,17.6,42.15526132404185,11.3,63.0,104,1.6
2027-02-01,2027,2,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,15.9,31.4,41.836271777003525,11.6,74.1,181,2.5
2027-02-01,2027,2,Santa Maria,34.95,-120.44,Central Coast,5,1.2,15.5,29.2,42.380174216027925,11.6,74.1,153,2.1
2027-02-01,2027,2,Los Angeles,34.05,-118.24,LA Basin,9,1.0,16.1,16.3,41.967630662020944,11.3,75.1,154,2.1
2027-02-01,2027,2,Long Beach,33.77,-118.19,LA Basin,9,1.0,16.2,53.1,42.380174216027925,11.3,75.1,188,2.6
2027-02-01,2027,2,Santa Monica,34.02,-118.49,LA Basin,9,0.9,16.1,27.4,41.819721254355436,11.3,75.1,150,2.1
2027-02-01,2027,2,Pasadena,34.15,-118.14,LA Basin,8,1.0,16.0,43.7,41.72529616724742,11.3,75.1,179,2.5
2027-02-01,2027,2,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,10.5,4.5,41.819721254355436,11.3,75.1,132,1.8
2027-02-01,2027,2,Anaheim,33.84,-117.91,Orange County,8,1.0,16.2,18.3,42.377386759581924,9.3,74.7,145,2.0
2027-02-01,2027,2,Irvine,33.68,-117.83,Orange County,7,0.8,16.3,2.3,41.819721254355436,9.3,74.7,109,1.5
2027-02-01,2027,2,San Diego,32.72,-117.16,San Diego,8,0.9,16.9,31.0,42.15526132404185,10.1,81.0,151,2.0
2027-02-01,2027,2,Oceanside,33.2,-117.38,San Diego,6,1.1,16.6,6.5,41.967630662020944,10.1,81.0,137,1.8
2027-02-01,2027,2,Chula Vista,32.64,-117.08,San Diego,7,1.0,16.9,26.8,41.819721254355436,10.1,81.0,136,1.8
2027-02-01,2027,2,Riverside,33.98,-117.38,Inland Empire,7,1.1,16.1,86.4,41.819721254355436,11.6,61.7,197,3.1
2027-02-01,2027,2,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,16.0,13.9,42.380174216027925,12.4,60.0,175,2.8
2027-02-01,2027,2,Palm Springs,33.83,-116.55,Low Desert,4,1.8,11.0,2.4,41.769547038327566,11.6,61.7,203,3.2
2027-02-01,2027,2,Indio,33.72,-116.22,Low Desert,4,1.4,11.1,5.1,42.45386759581886,11.6,61.7,161,2.5
2027-02-01,2027,2,Barstow,34.9,-117.02,High Desert,3,1.3,10.4,7.8,42.45386759581886,12.4,60.0,170,2.7
2027-02-01,2027,2,Victorville,34.54,-117.29,High Desert,5,1.2,10.6,1.1,42.380174216027925,12.4,60.0,152,2.4
2027-02-01,2027,2,El Centro,32.79,-115.56,Imperial Valley,4,1.3,16.8,14.0,42.15526132404185,13.3,95.0,135,1.5
2027-02-01,2027,2,Needles,34.85,-114.61,Mojave Desert,2,1.4,10.4,9.6,42.19202090592338,12.4,60.0,176,2.8
2027-02-01,2027,2,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,16.0,3.2,41.819721254355436,12.4,60.0,87,1.4
2027-03-01,2027,3,Crescent City,41.75,-124.2,North Coast,2,1.3,13.7,36.5,42.45386759581886,15.1,45.4,176,3.2
2027-03-01,2027,3,Eureka,40.8,-124.16,North Coast,4,1.2,14.2,46.8,41.967630662020944,15.0,68.7,175,2.6
2027-03-01,2027,3,Arcata,40.86,-124.08,North Coast,4,0.9,14.2,32.3,41.819721254355436,15.0,68.7,123,1.8
2027-03-01,2027,3,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,15.1,47.1,42.00735191637635,11.5,66.8,114,1.7
2027-03-01,2027,3,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,15.3,5.7,41.819721254355436,10.6,64.5,104,1.6
2027-03-01,2027,3,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,16.1,23.8,42.380174216027925,11.6,0.0,105,2.6
2027-03-01,2027,3,Redding,40.59,-122.39,North Valley,3,1.4,14.3,21.7,42.380174216027925,14.1,51.6,154,2.7
2027-03-01,2027,3,Chico,39.73,-121.84,North Valley,4,1.0,14.9,8.4,42.380174216027925,13.9,55.5,118,2.0
2027-03-01,2027,3,Sacramento,38.58,-121.49,Central Valley,7,1.0,15.6,1.8,41.819721254355436,11.8,70.3,140,2.0
2027-03-01,2027,3,Davis,38.54,-121.74,Central Valley,5,0.7,15.6,0.7,41.819721254355436,11.1,73.9,83,1.2
2027-03-01,2027,3,San Francisco,37.77,-122.42,Bay Area,10,0.9,16.0,40.4,41.819721254355436,8.8,88.0,163,1.9
2027-03-01,2027,3,Oakland,37.8,-122.27,Bay Area,9,1.1,16.0,30.0,42.380174216027925,9.2,86.2,175,2.1
2027-03-01,2027,3,San Jose,37.34,-121.89,Bay Area,8,0.9,16.3,136.1,42.380174216027925,8.2,90.1,149,1.7
2027-03-01,2027,3,Santa Rosa,38.44,-122.71,North Bay,5,1.1,15.6,0.1,41.967630662020944,10.8,81.3,127,1.6
